"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","real"
3.10755682910115,3.62782498060406,3.68829878151617,3.01291290907571,3.0052809309416,3.59326077418306,3.67774563449549,3.50035365965216,3.55392234295355,3.02795783249885,3.56975831006348,3.56975831006348,3.41691724909613,3.54845469703339,3.57482374880788,1
2.67024957721257,2.99556179681293,2.96472013680251,4.22313077795541,4.334863601252,3.02095662452957,2.93513206697093,3.19050351949981,3.38992815117211,3.63033251276131,2.95082862740462,2.95082862740462,3.345724206018,3.01739042332396,2.95645720283683,3
4.10918408674659,4.20581962522229,4.35036094377949,3.73109848004588,4.108868782184,4.23938772492973,4.19427078438802,4.20896302920846,4.24529217635232,3.69171387721755,4.09539787484788,4.09539787484788,3.7013923203925,4.08673309677252,4.08140783842354,5
3.58416345054782,3.58121630370255,3.6738561720528,3.63269739219743,3.48411332001533,3.45865419536322,3.46961584158413,3.55909722339782,3.59630159701356,3.13656761374366,3.40578462660811,3.40578462660811,3.29420524949077,3.4360236529596,3.38863722990858,3
3.39530078434096,3.46588380872654,3.56587338125548,2.91666838585878,2.75486156536077,3.7977533191466,3.31840320095812,3.45062192230895,3.48234776691883,2.87272753060517,3.15462490239687,3.15462490239687,2.54434048367067,3.09213714028728,3.15446369289887,4
3.25392736245621,3.24768676895024,3.27900715091863,3.29793793643373,3.43683462061075,3.01260720315089,3.2118321193614,3.14295709538608,3.11388473289896,3.50455223620115,3.1787598448363,3.1787598448363,3.4040649549922,3.21978211028415,3.18227804767672,4
4.49333934364724,4.55211182171142,4.75946237199202,3.59209988292013,3.28524339438091,4.45940734149424,4.70030144731015,4.45850024669036,4.46240737166438,3.92768490509883,4.5644871337707,4.5644871337707,4.19081562388096,4.54748080695792,4.5526342451342,5
4.37411960779757,3.78433542255585,3.89652301525994,3.53483058880223,3.95482887701674,3.70874768247116,3.89565567959397,3.74178265798138,3.8206830640003,4.21043497114565,3.78940825692429,3.78940825692429,3.8376620014368,3.80539692880453,3.80025313424051,4
4.29147033761112,4.53876780973202,4.67451324396811,3.26701104562995,3.32441666666667,4.59187282801937,4.29024343315178,4.42546708135502,4.24878426165453,3.36156511544011,4.24024989160388,4.24024989160388,3.55498467758938,4.22019406117925,4.23922855788979,4
4.04823203308372,3.52740296460194,3.60134169180976,3.98565962101864,3.84858333001727,3.39447259374811,3.79135893655706,3.58038178672158,3.5911345739605,3.63772112876547,3.71013829963646,3.71013829963646,3.96411809415311,3.73246779583467,3.6970829774361,4
2.86264982163762,2.50218139325375,2.43658885099933,2.90148954883525,2.12806082135958,2.65427118614709,2.518801235283,2.49685081666527,2.45328958316985,2.60227886002886,2.6185732282603,2.6185732282603,2.79078020771482,2.56474493749955,2.62121526908783,4
4.27538138417302,3.98964763175958,4.12445034655644,3.5591209919124,3.67190249551258,3.91885852707981,4.17153121264476,3.93841526431134,4.04026483269377,4.07855776067147,4.07450534254422,4.07450534254422,3.96282356635361,4.06150780496906,4.06721823793959,4
3.08699871084797,3.1734611678505,3.19031753354678,2.91830323694522,3.6150091991342,2.92426413936045,3.0702449854142,2.98955377967896,2.93582744944934,3.68578125,3.05227974005678,3.05227974005678,3.14980588388408,3.07329249836175,3.05163345576137,4
3.294536518531,3.21886659390758,3.23234622718372,2.91161539459169,3.09607130146456,3.20394211408281,3.23767395704004,3.10711201260407,3.07474261271723,2.31309192238628,3.18587438978877,3.18587438978877,3.06954868862279,3.15052274585937,3.17853276901317,4
3.41682165404041,3.8249998119433,3.8935502268777,3.39992375624518,3.21324484398385,3.94216078659025,3.69641381049865,3.81425986214564,3.80508950662821,3.12541910866911,3.57602079140826,3.57602079140826,3.14049529017185,3.56201652296592,3.57000100915567,4
4.05270575353929,3.89283141047615,3.9812509239737,3.4434363071521,2.86477136411758,3.95129571828072,4.01161186229102,3.86690703423127,3.89500745559147,3.492505293873,3.89967255935609,3.89967255935609,3.71769494798753,3.8777576797577,3.90344182250142,5
3.26622731189511,3.14819331208619,3.11228366775206,3.67241934014079,3.50021221429768,2.85131008892432,2.76689396627099,3.10962606856924,3.0533546092838,3.30595119361057,2.81375564960016,2.81375564960016,2.97808327155942,2.90922566510477,2.80268850626867,3
3.71883827320924,3.89340030297979,4.02645270733439,3.31183673559527,3.50823559545791,3.69017207856629,3.92156987265128,3.75369288936592,3.88991305920606,3.55920232367369,3.83309387398813,3.83309387398813,3.68189594017364,3.83917027691383,3.82109076479062,4
3.7462649301301,3.301309535083,3.33881803550316,3.74262957935196,4.1446577089169,3.34826739192229,3.74014019612716,3.37904732159411,3.38136889952653,4.23304166666667,3.63652989202368,3.63652989202368,3.99393144256366,3.61952425971098,3.64432420973597,4
4.16388770635276,4.72245995457593,4.96493452891783,3.68484178899582,3.6526237612052,4.6084991380745,4.48741942989638,4.62867113353094,4.58272043475313,3.27203820925806,4.41793751482946,4.41793751482946,3.76208576687021,4.43139092391474,4.39512584130186,4
3.37655827050881,3.44037422469123,3.50983828147538,3.59301274010339,3.53771156895992,3.30011596907925,3.31575803312395,3.41461958890392,3.43110737642663,3.30640521354849,3.26512261966014,3.26512261966014,3.26728901644272,3.30598442939651,3.25579185375309,4
3.99840504838299,3.95538281958194,4.04675823516254,4.47466325599486,4.3077088955134,3.83551628360922,3.9867455652517,4.08376740340851,3.98774095691784,4.2216840034965,3.89623399465732,3.89623399465732,4.04991205062221,3.97515992059738,3.89357951952874,5
2.8839823073441,3.19203949737416,3.21085097427343,3.15143669980575,3.21445189829431,2.91160370067567,2.52573921984783,3.04566704429981,2.99221904587261,1.75610483084483,2.45774245937157,2.45774245937157,2.12679300046912,2.54628123409428,2.4347060937733,3
3.28068008180561,3.81102564166904,3.92825999527842,3.96591935927666,4.43739892515898,3.66219389910803,3.82161012320523,3.83336739105613,3.85282276784882,4.15557665458274,3.73144655424883,3.73144655424883,3.83445422472038,3.78918382425823,3.73245114690196,1
3.35089963799206,2.28518311331926,2.04775914820013,3.78129298292538,3.5455076238701,2.26201101557312,2.37139710611214,2.42416318176048,2.64280740922502,2.34418504146509,2.49372439101973,2.49372439101973,3.08581424087346,2.51097412788978,2.48044448064264,5
3.03339334166863,2.35406766763573,2.11239794001741,3.64851625276819,3.60126298005031,2.18335866379185,2.79294742957378,2.41140189409159,2.50853856669862,3.85777889210822,2.69300750184793,2.69300750184793,3.55756221825235,2.72699699347706,2.69884023970746,2
4.33567578989005,4.48187431629962,4.68723616986715,3.26478728496344,4.2304174925552,4.15628707113846,4.68190250048043,4.24795496284271,4.28022376862442,4.19230357142857,4.52910808825024,4.52910808825024,4.44493016175984,4.54380930978044,4.53669173959535,5
4.12987637017055,3.93882383518598,4.05212096993571,3.18543855865422,3.28424911526423,3.83435699721355,3.99939720747489,3.80149033689651,3.89588540239094,4.31596522135431,3.8841689065654,3.8841689065654,3.73776533513049,3.88040882311982,3.89139637832576,5
3.23158115926615,3.31124332698626,3.34632764242653,3.09247331644618,3.31378261645724,3.2098931910682,3.42434342891148,3.20233465738421,3.19076799035605,2.66547276334776,3.36791746315182,3.36791746315182,3.42297624860889,3.35132120060722,3.3648660525082,3
4.10816499819625,4.34871494578637,4.52532359073358,3.79995945625677,4.3359257796691,4.11696813134751,4.04507297001583,4.26851854496654,4.36796031716771,3.88959122127872,3.94294994006659,3.94294994006659,3.59341856218673,4.01533778264102,3.93262095799637,5
4.20136965786831,4.6880176774177,4.91632043898166,3.13077019725753,2.43122517614963,4.46587089307098,4.26134873927328,4.44436139496136,4.3308576203034,3.68878624565267,4.22040477494451,4.22040477494451,3.5525595555894,4.24917876880418,4.21645036958996,5
3.45750528049195,3.90742655164824,4.00215423529748,3.44231789307791,3.50248590308404,3.94387824083557,4.16264532196721,3.87294098497147,3.91508097358411,3.32859345654346,4.05785650286375,4.05785650286375,3.94441684906179,4.0202569882976,4.05788912771151,5
4.41392681398604,4.06392241355898,4.2156688945448,3.85763641343678,3.72425414164412,3.89421427897086,3.95868953078737,4.03761259605571,4.12508903086221,3.91559325396825,3.85866965577405,3.85866965577405,3.7245299556698,3.91312590588646,3.8520568728416,3
3.38572699809181,3.23537783570442,3.22381419795313,3.7385833883097,3.89183594053557,2.96164795257287,2.81279596177047,3.21184579550894,3.17235444633079,3.47852710642692,2.8290616661321,2.8290616661321,2.95521329374775,2.93551921177633,2.82318581088228,3
3.4332266861739,3.93419174094612,4.0016950928586,3.20863340645658,3.07655100798843,4.0371397314381,4.10188114726365,3.87024116063609,3.86856831830768,3.4453665299273,3.98929177272963,3.98929177272963,3.69562558833165,3.93508717674584,3.99036492095455,4
3.56896049214344,4.00117038213049,4.0717606923924,3.64742855856246,3.67753766919088,4.23567935204217,4.43141186856055,4.06800658309435,3.95889814231357,3.86423473372382,4.31113402777286,4.31113402777286,4.15776760724436,4.23640555701105,4.31290078473392,4
3.83598139831815,3.78656477820228,3.8794584594238,3.68267725868289,3.86985135295148,3.85483606121934,3.95385532051767,3.82230163492738,3.81839330529133,3.65686774230197,3.86090495321991,3.86090495321991,3.74762046320513,3.84031682886115,3.85482560088611,4
3.01395743210475,3.05506123071265,3.04476394811559,3.82204490975034,3.98920289437874,3.30008076566461,3.90408223466535,3.23307226639145,3.24669913639565,4.04084448786727,3.71345080264046,3.71345080264046,4.27043981385942,3.64750235856644,3.73006515545505,4
3.65221893676522,3.39822063210526,3.43576678747477,3.57815429337316,3.88210732684493,3.53069737103736,3.5234725192333,3.46209050650231,3.39955140280584,3.48239468394732,3.4438935542723,3.4438935542723,3.43906119418233,3.42543337406611,3.44619209871214,4
2.47749868587741,2.14741400468632,1.91607042257182,3.416016089918,3.57656342098488,2.23432010360878,2.64284575844579,2.25580816679555,2.37407640424824,3.90433604616976,2.62332633106006,2.62332633106006,3.33544667700268,2.58492517007671,2.62535655374939,4
2.94385686418429,3.01033873593346,2.9905207396639,2.71782169498684,1.74094199101588,2.81805076134056,2.31037323374344,2.81504789975264,2.70592839647231,1.317511002886,2.06459120749202,2.06459120749202,1.44314713986435,2.1308852809749,2.03590984199313,3
3.54332907092126,3.35855539453111,3.3784943253195,4.16702000699125,4.04677081790373,3.21576617584598,3.18089581586513,3.45921055206478,3.49244782929512,3.75934059316289,3.15818290128926,3.15818290128926,3.37391336679407,3.24762321751769,3.15319603816214,2
3.85649372639015,3.90672884062583,4.04126561282095,4.18692042350514,4.03918516123992,3.96069863684057,3.99187489034145,4.03515696801715,3.99599609337859,3.74128797855776,3.89133421567786,3.89133421567786,3.88853807197289,3.92122842631158,3.89258056473942,5
4.77397440856812,4.36465106130906,4.5216196702628,3.56384717488411,3.64930724560197,4.36715986199756,4.2499093881399,4.31040259513215,4.31994204673692,3.44096033581154,4.15828548336547,4.15828548336547,3.63812774096873,4.15125352020378,4.14587965086785,3
3.34786288258374,3.21788244295276,3.24457039049917,3.69548860622786,4.09852496614821,3.15388660027783,3.52318894979036,3.25547224725593,3.27509325048041,3.54039024708126,3.45190540826908,3.45190540826908,3.76560937279195,3.45119240002906,3.44614218950229,5
2.71391354865798,2.99165935004998,2.77541190476626,4.32299615506463,4.04611666464068,2.71148586677922,3.08938247775109,3.1075760849339,3.11913786830658,3.48429317946296,3.03976481022255,3.03976481022255,3.67113991601564,3.14144826813206,3.0308694218353,2
3.61277649233765,3.83646370796726,3.85160360355375,4.32957744165354,3.78011926003895,3.59455955895271,4.07463377699972,3.9030521286119,3.79809559423088,4.06679163002822,3.9631368492939,3.9631368492939,4.35992063722822,4.03882331421038,3.96452664948103,5
3.48725019427813,3.64181070113842,3.72186658121573,4.10698128729362,4.26742129398857,3.49359893732455,3.99059028106804,3.70679620623891,3.6969777517296,4.79890985204493,3.87164642808166,3.87164642808166,4.29239170450591,3.91385961793689,3.87753312545717,5
2.99454337973913,3.32693118780557,3.37531035238702,3.56018074540542,3.23215357358646,3.21997733432407,3.41669731137308,3.31368942686993,3.31609402363219,3.22850892857143,3.36855543647804,3.36855543647804,3.52443114461426,3.38359983896142,3.36238919201479,3
3.19938503760666,3.32556563974354,3.37325161248222,3.95671067066324,3.67581067678744,3.28702596262688,3.31967884549512,3.41856746149002,3.46720713543717,2.69812106081111,3.30095142395565,3.30095142395565,3.33263175030273,3.32148872187953,3.27503546734214,3
4.49449633699634,4.15005895707008,4.24102113759078,3.58155360442292,3.77692200878475,4.31587295166523,4.18327318783405,4.16927346934945,4.10606687835886,3.8035779926343,4.06843323706994,4.06843323706994,3.69036075805399,4.04192677259235,4.07281925851205,4
4.15107655795279,3.94807612851949,4.0574634561621,3.62804460918996,3.65456188973375,3.61680559465992,3.88946950902039,3.82892467109063,3.92297650518342,3.95687586739241,3.79876465313415,3.79876465313415,3.83353127507413,3.8638997914366,3.79516275529447,4
3.83607575757576,4.17233652656637,4.33833429343891,3.95285664103081,4.24147355490038,4.14119998300902,4.3319682424065,4.2035204616483,4.25349541712136,4.25133081501832,4.21776626950191,4.21776626950191,4.15587877829193,4.23298612412151,4.21935768688773,4
3.57471404685103,3.70270480130701,3.77181378279761,3.54813107089814,3.18389289449091,3.81158386209789,3.71420699764323,3.7296766369468,3.7002391912285,3.05912851221643,3.60675529582126,3.60675529582126,3.38602394618973,3.59451308693809,3.60500363632184,4
4.108017796944,3.80807215123027,3.91459659974757,3.5965478171776,3.50199899882659,3.79622937024706,3.66263232535976,3.79770516252598,3.84830231994011,2.87460546145493,3.55165539842829,3.55165539842829,3.28715675517409,3.57455216076951,3.54622234883907,3
4.04014762410904,3.73624035876988,3.84312472657384,3.86617071702963,3.85405345301656,3.75575172215058,4.15476832022584,3.79844415137899,3.80173579832606,3.53551386700846,4.05088222160051,4.05088222160051,4.24325545593707,4.03299867353335,4.05241203821809,4
3.50257669939,3.46967744776879,3.50958875401199,3.45676806449114,2.92878069750787,3.6254116240784,3.48601434228296,3.51022311778063,3.43760466747226,3.1420796623369,3.38152138896095,3.38152138896095,3.24427313026371,3.3668505018693,3.38746697377254,4
3.69473485091655,3.7856263499859,3.90759622513088,3.41384190057272,3.79935714285714,3.57978542327955,3.72016890550621,3.67465701612982,3.79306799333358,3.43951935235817,3.63532558604845,3.63532558604845,3.50650827401772,3.66150307415126,3.6235655359043,3
2.591136630622,3.00694482928366,3.09073816496477,2.79614203596398,3.1456818820429,3.28372781079944,3.06587390574499,2.98253708456135,3.00155867934856,2.66838321836686,2.99486055071393,2.99486055071393,2.73483857875711,2.91078018875801,2.99332539194858,3
2.12311083634336,2.55477420650445,2.43782448652725,3.02482553260445,2.53972156764644,2.54448344312197,2.86221689950886,2.51817981012123,2.41411866154938,3.03107060286142,2.87706485162511,2.87706485162511,3.32277950272489,2.83565543722586,2.88014331281722,2
3.92514481821136,4.16299042558631,4.23454647242868,4.66292726004054,4.51910412709267,4.03288912084726,4.06234285769514,4.31218186813602,4.13351033088533,4.5599841831616,3.96386450668008,3.96386450668008,4.01849669881978,4.0674703175625,3.96105108863761,5
3.65987816982843,3.9009486604625,4.01605218697596,3.45086305790221,3.3992363843879,3.85037784828395,3.80456872064779,3.84016188625939,3.92943933697236,3.83034837357509,3.68445595666917,3.68445595666917,3.47504867922332,3.70668460817498,3.68967563291364,3
4.3653502728631,3.98027257355683,4.12670646223186,3.93742511829106,3.78446266233766,3.90517717708177,4.33745262429831,4.00814747146537,4.05502227488134,4.23433333333333,4.22183668032781,4.22183668032781,4.41664627150288,4.23139692958718,4.22865666765499,3
3.51059281935589,3.6679675024529,3.72971129373514,2.98284565372469,3.35249461154037,3.63746881040856,3.79452498240505,3.53248050663088,3.58745254763674,3.77589023639759,3.68641647858725,3.68641647858725,3.56312832727041,3.65465198267839,3.69326643264151,4
4.15729075065505,3.38264941335935,3.44058620443197,3.94813647885985,4.752110421506,3.32313283594415,3.31467268093674,3.46267410209193,3.49945838757877,3.74325253362989,3.26989640828778,3.26989640828778,3.4014837892818,3.32106749028851,3.26588933469386,5
3.86744563113889,3.70736321982863,3.76399729295253,4.11447899489483,4.10582646574143,3.48607639703444,3.91686579963521,3.74501241552263,3.70209473154236,4.10952155972939,3.82994631074346,3.82994631074346,4.0983385618822,3.87893899796378,3.81784741317649,5
3.77711498641594,3.58739323162182,3.63624363499052,2.89856540789912,3.21235216410336,3.58449394914106,3.76390506514203,3.4492272072766,3.49477059260617,3.30967786280844,3.67123284073099,3.67123284073099,3.48581418134539,3.61354819478413,3.66646615739399,3
3.25988196633847,3.54496966198841,3.63199296081184,4.03283385637275,4.09291559389136,3.5381913466427,3.4718249115819,3.64803060721602,3.66626351055381,3.86587374831076,3.39637523831276,3.39637523831276,3.45894616466876,3.44870253846594,3.39711312823699,3
3.75046171314538,3.61021570051781,3.70718704836337,3.74945108938474,3.27026528115057,3.52313987917536,3.86658633413502,3.62221665336018,3.65077746024507,3.5540166240425,3.77772734701907,3.77772734701907,3.97892312695373,3.78734137343101,3.77769973299372,3
4.4460716341379,4.17528846119693,4.32772212724252,4.14148467281038,3.62980943634553,4.28326712025298,4.28239067477527,4.29175399600064,4.2325924530745,3.34332023809524,4.17234467185966,4.17234467185966,3.97973978702052,4.17769839188068,4.16860958384414,5
3.77962171926317,3.39149416058755,3.43755920226983,3.85049052367031,3.1886416285275,3.21307833563785,3.644372410326,3.4111916453386,3.41672157870818,4.24465728979495,3.54719823321578,3.54719823321578,3.9834781289037,3.59222201785015,3.55447944314561,4
1.66645891263568,2.05573282976759,1.95497645389027,2.82164650361272,2.6257529527266,2.27517253354278,1.63013457267348,2.08912858004808,2.16780910898979,2.28091645244152,1.77086755265109,1.77086755265109,1.86427160282014,1.7623607439216,1.78200019533003,3
4.36891484299568,4.0805238160368,4.20546437663071,3.75420782431842,4.36442824098556,4.14894796114218,4.29499733107493,4.10938107277682,4.12506563156557,4.58710122328695,4.17695605131071,4.17695605131071,4.06985997276501,4.1623211285832,4.18281766702591,4
3.48792251484643,4.42680059404484,4.60762773826387,3.83008250382227,3.68770858024341,4.4463083718144,4.50369373968561,4.42965468232041,4.43961975154792,3.84675581510715,4.38270443043071,4.38270443043071,4.04691482155459,4.3786138694941,4.3777059887465,5
3.47390638066882,3.66309972447243,3.76761960514575,3.91671877596019,3.89991869760087,3.62735118607225,3.6317646064825,3.72329372050338,3.73711714447958,3.76051250368742,3.55037604973141,3.55037604973141,3.53572064847639,3.58730134808185,3.5449827039908,4
3.44767287225245,3.5172144924981,3.5943132597407,3.80946020766984,3.55047260019548,3.52740800481966,3.74184051076822,3.58080013856726,3.58454731082244,3.72397578592714,3.66025054660735,3.66025054660735,3.82076560313659,3.66297341610443,3.66059391830059,4
2.78704572588195,2.53106729838527,2.5519667965131,2.82875113839687,2.76310387679969,2.79694322946988,2.71677207584656,2.54560750670627,2.57112929277648,2.96055544782249,2.77615614731009,2.77615614731009,2.87920450795752,2.68161113169955,2.77660919365127,2
3.21546391708375,3.473791168647,3.49382970651961,3.83527812596387,3.99580075596826,3.18289197577324,3.49174722103152,3.44715942700074,3.40075588857245,3.94426765340643,3.4347511571355,3.4347511571355,3.72264222557162,3.50491819039745,3.42879014638407,3
3.74735383837127,3.69312120192194,3.80173675918584,3.62177855252521,3.55167010792392,3.57217066170246,3.43927059601183,3.66084427646708,3.7221538903073,3.92962632910959,3.31582145530941,3.31582145530941,3.28140294447113,3.39412927353413,3.33220598180657,2
4.24130632003144,4.01543625359338,4.16604054367579,3.73101238279241,3.61797460267981,3.87344639977625,3.93200449093839,3.97514828249357,4.0821457952417,3.57255860722862,3.82180650376238,3.82180650376238,3.7216457143415,3.87127314887514,3.82467973704093,3
2.93488843101343,2.20294774843588,2.23849109980333,2.62312616794356,2.39326244588745,2.48737709295992,1.89705052577065,2.20477926873021,2.31378256550052,2.49228263542014,1.96984897616194,1.96984897616194,1.95120028671968,1.93074178446807,1.98456279756105,2
4.65818061535561,4.40277148142046,4.5960885613079,3.9618607069718,4.01005526362323,4.37489077044609,4.19259163835312,4.41966154029594,4.45696984092994,4.02177635379035,4.08985806881956,4.08985806881956,3.69744102921046,4.13403600942386,4.08648079328913,4
3.415619176597,3.41917901517244,3.47003084964862,3.72458256336892,4.03843977130326,3.50252991424566,3.67584537058252,3.49623486333183,3.46995352859115,3.62518154761905,3.59146048521528,3.59146048521528,3.77000849342983,3.58143743717853,3.59868841911869,5
3.94557927525252,4.0229838969535,4.16999888390677,4.22505559579204,4.16287928572059,4.09313783149921,4.2286371822274,4.15606587637532,4.10009095314695,3.89738227089464,4.12307356379378,4.12307356379378,4.13724598842651,4.13720270905669,4.12399963878914,5
2.87671093759587,3.3104403384273,3.33801114715824,3.82018228622366,4.0179190639419,3.11964986481098,3.18377618780698,3.32574979035852,3.3291526842171,4.00202162390183,3.15516649883456,3.15516649883456,3.40796576927547,3.23135117913935,3.15727841372278,5
4.02966468253968,3.76572514009859,3.87168170519818,4.39784185695388,4.33328769147519,3.723353586751,3.98850755277719,3.91756875737538,3.88691791600837,3.74851388888889,3.89353550796274,3.89353550796274,4.15647048988923,3.94050256894382,3.89311990675299,5
4.37117878865226,4.26836002347212,4.42733599089555,3.63782893678122,3.92900618913504,4.24379765743457,4.37053210391205,4.22804129510937,4.28878607810482,4.02403672505235,4.25699885330797,4.25699885330797,3.98303400832572,4.2473525674341,4.25199068799022,4
3.43817356512746,3.40322911203454,3.46056023405935,3.45282467102424,3.44280758092408,3.33182411295507,3.60375141892344,3.37329883500064,3.3760239795529,2.88721488701201,3.54855679378038,3.54855679378038,3.59957411053445,3.52781308530717,3.53195835563163,3
3.64363762734032,3.64388460330524,3.73327087671595,3.65450786809653,3.79991854782988,3.64197649133804,3.7267559848655,3.66131094393424,3.67638258351931,3.52201245210895,3.63287057764805,3.63287057764805,3.65087160054157,3.64414508006945,3.63720380449656,3
4.04113906301552,3.61681806359062,3.69367206284268,3.39979752796867,4.00766239692357,3.59483112849693,3.794996467665,3.57593344039349,3.60909069745087,3.41622369046389,3.70001528315104,3.70001528315104,3.7403715945346,3.68917674063534,3.70620192444827,4
2.51113036368588,2.74181924501983,2.67297353728,2.6893271935626,2.2567403241995,2.65880198561956,2.78981764731728,2.59653139859673,2.43174967147654,2.84495958064924,2.82390439835202,2.82390439835202,3.10299120487814,2.80272729854078,2.83779304721139,2
4.08102133765392,3.8641779931522,3.99278748369894,3.98899479287247,3.69688186586183,3.74671208935332,4.0620772960388,3.89771114467301,3.92065070916076,3.94975597990211,3.96897698101898,3.96897698101898,4.11374949518246,3.9986959169213,3.96660028567597,3
4.20887840862841,3.54988152052744,3.62294260411115,3.41355189782935,3.11483230779941,3.50673642788783,3.59816148411227,3.50996252611474,3.53561063508831,3.32440865384615,3.51517107478191,3.51517107478191,3.47757097492337,3.51615542245816,3.51336720565026,4
